electrode,Value,epoch,stimuli,participant
C3,-15.46944113,34,RH,p12_exp2
C3,-10.31541574,35,RH,p12_exp2
C3,-25.15326569,36,RH,p12_exp2
C3,-21.17912123,37,RH,p12_exp2
Cz,-19.84884769,0,RH,p12_exp2
Cz,-32.40884932,1,RH,p12_exp2
Cz,-9.25072473,2,RH,p12_exp2
Cz,-23.37214369,3,RH,p12_exp2
Cz,-12.17532496,5,RH,p12_exp2
Cz,-18.80393501,6,RH,p12_exp2
Cz,-10.6049761,7,RH,p12_exp2
Cz,-20.88374304,8,RH,p12_exp2
Cz,-25.72467673,9,RH,p12_exp2
Cz,-14.58268212,12,RH,p12_exp2
Cz,-16.3265142,13,RH,p12_exp2
Cz,-17.16315381,14,RH,p12_exp2
Cz,-11.49630927,15,RH,p12_exp2
Cz,-14.93138924,16,RH,p12_exp2
Cz,-8.086366615,17,RH,p12_exp2
Cz,-66.9623771,18,RH,p12_exp2
Cz,-31.30442616,19,RH,p12_exp2
Cz,-23.41147449,21,RH,p12_exp2
Cz,-4.216208389,22,RH,p12_exp2
Cz,-2.874481453,23,RH,p12_exp2
Cz,-12.36485626,24,RH,p12_exp2
Cz,-14.21802302,26,RH,p12_exp2
Cz,-26.74046801,27,RH,p12_exp2
Cz,-11.01876366,28,RH,p12_exp2
Cz,-33.35611922,29,RH,p12_exp2
Cz,-9.916877682,30,RH,p12_exp2
Cz,-3.23701381,31,RH,p12_exp2
Cz,-18.5364999,33,RH,p12_exp2
Cz,-6.609863183,35,RH,p12_exp2
Cz,-23.56838712,36,RH,p12_exp2
Cz,-27.83795386,37,RH,p12_exp2
C4,-14.23441188,0,RH,p12_exp2
C4,-33.35481368,1,RH,p12_exp2
C4,-25.22139168,3,RH,p12_exp2
C4,-27.10972325,4,RH,p12_exp2
C4,-9.413211851,5,RH,p12_exp2
C4,-35.63760849,6,RH,p12_exp2
C4,-29.80496664,7,RH,p12_exp2
C4,-24.32826837,8,RH,p12_exp2
C4,-13.95288774,10,RH,p12_exp2
C4,-17.85128372,11,RH,p12_exp2
C4,-15.28872079,14,RH,p12_exp2
C4,-22.97958382,15,RH,p12_exp2
C4,-12.81134086,16,RH,p12_exp2
C4,-4.867380145,18,RH,p12_exp2
C4,-5.09862513,19,RH,p12_exp2
C4,-17.79439277,20,RH,p12_exp2
C4,-0.886344204,23,RH,p12_exp2
C4,-11.77896077,25,RH,p12_exp2
C4,-24.96772402,26,RH,p12_exp2
C4,-11.8042249,27,RH,p12_exp2
C4,-14.67369894,29,RH,p12_exp2
C4,-12.43632625,31,RH,p12_exp2
C4,-2.359753735,33,RH,p12_exp2
C4,-12.38524969,35,RH,p12_exp2
C4,-33.67143002,36,RH,p12_exp2
C4,-28.31656712,37,RH,p12_exp2
Pz,-4.950090218,0,RH,p12_exp2
Pz,-4.491006418,1,RH,p12_exp2
Pz,-2.065235743,2,RH,p12_exp2
Pz,-2.274482101,3,RH,p12_exp2
Pz,-2.861397274,4,RH,p12_exp2
Pz,-0.548641531,5,RH,p12_exp2
Pz,-3.119189485,6,RH,p12_exp2
Pz,-0.183677434,8,RH,p12_exp2
Pz,-1.057621383,11,RH,p12_exp2
Pz,-4.214752903,13,RH,p12_exp2
Pz,-11.69988807,14,RH,p12_exp2
Pz,-6.355089087,15,RH,p12_exp2
Pz,-23.96751418,16,RH,p12_exp2
Pz,-23.82874588,17,RH,p12_exp2
Pz,-14.54279024,18,RH,p12_exp2
Pz,-19.88879265,19,RH,p12_exp2
Pz,-8.767313294,20,RH,p12_exp2
Pz,-9.576624125,21,RH,p12_exp2
Pz,-20.83278106,22,RH,p12_exp2
Pz,-1.699273585,23,RH,p12_exp2
Pz,-5.391364603,25,RH,p12_exp2
Pz,-8.471608237,26,RH,p12_exp2
Pz,-22.98500709,29,RH,p12_exp2
Pz,-6.250839493,30,RH,p12_exp2
Pz,-14.57809722,31,RH,p12_exp2
Pz,-0.491634731,32,RH,p12_exp2
Pz,-9.944159862,33,RH,p12_exp2
Pz,-9.927429552,34,RH,p12_exp2
Pz,-8.161205646,35,RH,p12_exp2
Pz,-2.846767185,36,RH,p12_exp2
Pz,-18.72448281,37,RH,p12_exp2
PO7,-4.9863605,0,RH,p12_exp2
PO7,-12.29101839,1,RH,p12_exp2
PO7,-1.653480268,3,RH,p12_exp2
PO7,-4.577287763,4,RH,p12_exp2
PO7,-8.276701046,5,RH,p12_exp2
PO7,-17.51817136,6,RH,p12_exp2
PO7,-7.158967178,7,RH,p12_exp2
PO7,-4.500353755,8,RH,p12_exp2
PO7,-3.465317872,9,RH,p12_exp2
PO7,-3.549411078,11,RH,p12_exp2
PO7,-4.636568496,12,RH,p12_exp2
PO7,-14.205395,13,RH,p12_exp2
PO7,-0.741004548,14,RH,p12_exp2
PO7,-4.333849315,15,RH,p12_exp2
PO7,-2.604446016,17,RH,p12_exp2
PO7,-6.616307954,19,RH,p12_exp2
PO7,-4.962864632,20,RH,p12_exp2
PO7,-12.05590427,21,RH,p12_exp2
PO7,-4.943193634,22,RH,p12_exp2
PO7,-12.22793845,23,RH,p12_exp2
PO7,-4.740056671,24,RH,p12_exp2
PO7,-2.38150469,25,RH,p12_exp2
PO7,-5.259942822,26,RH,p12_exp2
PO7,-2.37443886,27,RH,p12_exp2
PO7,-8.80958948,28,RH,p12_exp2
PO7,-4.605052971,29,RH,p12_exp2
PO7,-7.095092744,30,RH,p12_exp2
PO7,-4.098748285,31,RH,p12_exp2
PO7,-6.119859737,32,RH,p12_exp2
PO7,-4.890021566,33,RH,p12_exp2
PO7,-4.630889693,34,RH,p12_exp2
PO7,-7.094282478,35,RH,p12_exp2
PO7,-9.074145785,36,RH,p12_exp2
PO7,-19.97643461,37,RH,p12_exp2
Oz,-2.489968891,0,RH,p12_exp2
Oz,-16.56489742,1,RH,p12_exp2
Oz,-5.695430854,3,RH,p12_exp2
Oz,-3.241434774,4,RH,p12_exp2
Oz,-1.690150554,5,RH,p12_exp2
Oz,-16.7765007,6,RH,p12_exp2
Oz,-8.202897824,7,RH,p12_exp2
Oz,-6.791739586,8,RH,p12_exp2
Oz,-7.941082448,9,RH,p12_exp2
Oz,-1.067084731,10,RH,p12_exp2
Oz,-0.548488011,11,RH,p12_exp2
Oz,-15.09528594,13,RH,p12_exp2
Oz,-8.929144459,14,RH,p12_exp2
Oz,-9.268343869,15,RH,p12_exp2
Oz,-11.04020838,16,RH,p12_exp2
Oz,-6.122612402,17,RH,p12_exp2
Oz,-6.290010197,19,RH,p12_exp2
Oz,-3.061099729,20,RH,p12_exp2
Oz,-16.18283096,21,RH,p12_exp2
Oz,-11.42735831,22,RH,p12_exp2
Oz,-0.365604272,23,RH,p12_exp2
Oz,-11.07167918,24,RH,p12_exp2
Oz,-3.319473467,25,RH,p12_exp2
Oz,-7.15644699,26,RH,p12_exp2
Oz,-4.784206743,27,RH,p12_exp2
Oz,-9.438307415,29,RH,p12_exp2
Oz,-10.57338064,30,RH,p12_exp2
Oz,-6.451527621,31,RH,p12_exp2
Oz,-2.681358742,33,RH,p12_exp2
Oz,-6.455869636,34,RH,p12_exp2
Oz,-9.836101085,35,RH,p12_exp2
Oz,-17.13823785,36,RH,p12_exp2
Oz,-25.31286181,37,RH,p12_exp2
PO8,-0.92489454,0,RH,p12_exp2
PO8,-10.33449471,1,RH,p12_exp2
PO8,-0.470320187,3,RH,p12_exp2
PO8,-1.747012812,4,RH,p12_exp2
PO8,-8.833635512,5,RH,p12_exp2
PO8,-11.30980727,6,RH,p12_exp2
PO8,-11.74738296,7,RH,p12_exp2
PO8,-7.650253198,8,RH,p12_exp2
PO8,-7.183069849,9,RH,p12_exp2
PO8,-9.059955162,12,RH,p12_exp2
PO8,-19.74403351,13,RH,p12_exp2
PO8,-4.831859271,14,RH,p12_exp2
PO8,-8.530644414,15,RH,p12_exp2
PO8,-5.451296858,16,RH,p12_exp2
PO8,-6.062290325,17,RH,p12_exp2
PO8,-7.273552479,19,RH,p12_exp2
PO8,-13.94916213,20,RH,p12_exp2
PO8,-11.69188564,21,RH,p12_exp2
PO8,-10.03222409,22,RH,p12_exp2
PO8,-11.56984446,23,RH,p12_exp2
PO8,-10.45523834,24,RH,p12_exp2
PO8,-1.085044021,25,RH,p12_exp2
PO8,-8.044751544,26,RH,p12_exp2
PO8,-0.120443529,27,RH,p12_exp2
PO8,-6.830520185,28,RH,p12_exp2
PO8,-3.734097987,29,RH,p12_exp2
PO8,-15.32255296,30,RH,p12_exp2
PO8,-3.819602314,31,RH,p12_exp2
PO8,-5.265893967,32,RH,p12_exp2
PO8,-5.524940489,33,RH,p12_exp2
PO8,-8.190132165,34,RH,p12_exp2
PO8,-5.399913097,35,RH,p12_exp2
PO8,-12.83886781,36,RH,p12_exp2
PO8,-19.50329857,37,RH,p12_exp2
Fz,-20.81563708,0,SH,p12_exp2
Fz,-3.267942275,1,SH,p12_exp2
Fz,-7.129210096,2,SH,p12_exp2
Fz,-9.071333716,3,SH,p12_exp2
Fz,-0.48340997,4,SH,p12_exp2
Fz,-20.57604387,5,SH,p12_exp2
Fz,-11.73366176,6,SH,p12_exp2
Fz,-8.599985495,7,SH,p12_exp2
Fz,-8.454216053,8,SH,p12_exp2
Fz,-9.683578995,9,SH,p12_exp2
Fz,-7.121011507,10,SH,p12_exp2
Fz,-4.954912269,11,SH,p12_exp2
Fz,-14.8626599,12,SH,p12_exp2
Fz,-10.25048194,14,SH,p12_exp2
Fz,-9.615639275,16,SH,p12_exp2
Fz,-3.388876872,17,SH,p12_exp2
Fz,-9.603103317,18,SH,p12_exp2
Fz,-27.0047679,19,SH,p12_exp2
Fz,-20.5620601,20,SH,p12_exp2
Fz,-6.773873486,22,SH,p12_exp2
Fz,-4.290686381,24,SH,p12_exp2
Fz,-6.130928636,25,SH,p12_exp2
Fz,-15.41872592,26,SH,p12_exp2
Fz,-1.785446712,27,SH,p12_exp2
Fz,-4.42607914,28,SH,p12_exp2
Fz,-11.66018142,29,SH,p12_exp2
Fz,-16.34748295,30,SH,p12_exp2
Fz,-12.19871564,31,SH,p12_exp2
Fz,-9.091895549,32,SH,p12_exp2
Fz,-10.93431064,34,SH,p12_exp2
Fz,-23.5509279,35,SH,p12_exp2
Fz,-0.765943779,36,SH,p12_exp2
Fz,-2.077986245,37,SH,p12_exp2
C3,-25.42430741,0,SH,p12_exp2
C3,-1.164804327,1,SH,p12_exp2
C3,-1.356777989,2,SH,p12_exp2
C3,-3.714330401,3,SH,p12_exp2
C3,-3.783281874,4,SH,p12_exp2
C3,-16.3204377,5,SH,p12_exp2
C3,-5.73474823,6,SH,p12_exp2
C3,-3.611232678,8,SH,p12_exp2
C3,-7.76013196,9,SH,p12_exp2
C3,-7.507802077,10,SH,p12_exp2
C3,-4.527722043,11,SH,p12_exp2
C3,-4.536880892,12,SH,p12_exp2
C3,-6.845034158,14,SH,p12_exp2
C3,-11.54256126,16,SH,p12_exp2
C3,-7.842960219,17,SH,p12_exp2
C3,-28.38607325,19,SH,p12_exp2
C3,-18.65277647,20,SH,p12_exp2
C3,-1.033734625,21,SH,p12_exp2
C3,-9.845496291,22,SH,p12_exp2
C3,-11.6422528,25,SH,p12_exp2
C3,-23.72136987,26,SH,p12_exp2
C3,-11.58989598,27,SH,p12_exp2
C3,-7.89777905,28,SH,p12_exp2
C3,-11.49655751,29,SH,p12_exp2
C3,-6.562930915,30,SH,p12_exp2
C3,-17.9681504,31,SH,p12_exp2
C3,-8.283236804,32,SH,p12_exp2
C3,-4.428271761,33,SH,p12_exp2
C3,-2.491013081,34,SH,p12_exp2
C3,-30.70542469,35,SH,p12_exp2
C3,-8.09239672,36,SH,p12_exp2
C3,-6.920730654,37,SH,p12_exp2
Cz,-31.40070981,0,SH,p12_exp2
Cz,-0.531377216,1,SH,p12_exp2
Cz,-26.60416517,2,SH,p12_exp2
Cz,-18.5157008,3,SH,p12_exp2
Cz,-27.55471987,5,SH,p12_exp2
Cz,-8.554575525,7,SH,p12_exp2
Cz,-6.156276022,8,SH,p12_exp2
Cz,-10.44878272,10,SH,p12_exp2
Cz,-9.85608156,11,SH,p12_exp2
Cz,-9.492469403,12,SH,p12_exp2
Cz,-14.24906732,14,SH,p12_exp2
Cz,-11.303638,15,SH,p12_exp2
Cz,-19.09090186,17,SH,p12_exp2
Cz,-11.42171624,18,SH,p12_exp2
Cz,-15.22242347,19,SH,p12_exp2
Cz,-23.15126581,20,SH,p12_exp2
Cz,-17.92098932,21,SH,p12_exp2
Cz,-16.47675249,22,SH,p12_exp2
Cz,-4.397378949,24,SH,p12_exp2
Cz,-7.189486196,25,SH,p12_exp2
Cz,-10.31876516,26,SH,p12_exp2
Cz,-37.70348623,27,SH,p12_exp2
Cz,-12.17572368,28,SH,p12_exp2
Cz,-14.80477815,29,SH,p12_exp2
Cz,-36.49298908,30,SH,p12_exp2
Cz,-20.78716579,31,SH,p12_exp2
Cz,-7.020167485,33,SH,p12_exp2
Cz,-8.864679299,34,SH,p12_exp2
Cz,-21.91169337,35,SH,p12_exp2
Cz,-6.275916122,36,SH,p12_exp2
C4,-53.28643321,0,SH,p12_exp2
C4,-36.3924182,1,SH,p12_exp2
C4,-29.64656444,2,SH,p12_exp2
C4,-10.44070077,3,SH,p12_exp2
C4,-33.32525506,5,SH,p12_exp2
C4,-16.48085276,6,SH,p12_exp2
C4,-4.697055225,7,SH,p12_exp2
C4,-9.284118156,8,SH,p12_exp2
C4,-23.22431208,9,SH,p12_exp2
C4,-4.283278604,10,SH,p12_exp2
C4,-14.65405588,11,SH,p12_exp2
C4,-22.68369859,12,SH,p12_exp2
C4,-8.280220036,13,SH,p12_exp2
C4,-14.16803266,14,SH,p12_exp2
C4,-2.620536535,15,SH,p12_exp2
C4,-17.26392332,16,SH,p12_exp2
C4,-14.55772733,18,SH,p12_exp2
C4,-18.99016444,20,SH,p12_exp2
C4,-6.235510959,26,SH,p12_exp2
C4,-20.8608564,28,SH,p12_exp2
C4,-9.443714518,29,SH,p12_exp2
C4,-26.47752335,30,SH,p12_exp2
C4,-5.202573364,31,SH,p12_exp2
C4,-15.26291308,32,SH,p12_exp2
C4,-16.66353488,34,SH,p12_exp2
C4,-10.04803765,35,SH,p12_exp2
C4,-3.820025058,36,SH,p12_exp2
Pz,-0.643103311,0,SH,p12_exp2
Pz,-1.14638941,1,SH,p12_exp2
Pz,-1.090325408,2,SH,p12_exp2
Pz,-1.778933894,3,SH,p12_exp2
Pz,-0.924101234,4,SH,p12_exp2
Pz,-2.169659506,5,SH,p12_exp2
Pz,-8.776606079,7,SH,p12_exp2
Pz,-13.15217826,8,SH,p12_exp2
Pz,-3.806526937,10,SH,p12_exp2
Pz,-11.55458011,11,SH,p12_exp2
Pz,-14.44900974,12,SH,p12_exp2
Pz,-21.09362738,14,SH,p12_exp2
Pz,-8.07243082,15,SH,p12_exp2
Pz,-14.91322121,17,SH,p12_exp2
Pz,-2.582048373,18,SH,p12_exp2
Pz,-15.42609371,19,SH,p12_exp2
Pz,-15.35410517,20,SH,p12_exp2
Pz,-2.24266254,21,SH,p12_exp2
Pz,-4.027733936,23,SH,p12_exp2
Pz,-7.083431706,24,SH,p12_exp2
Pz,-5.35795244,25,SH,p12_exp2
Pz,-4.099195877,26,SH,p12_exp2
Pz,-15.6021806,27,SH,p12_exp2
Pz,-4.603112696,28,SH,p12_exp2
Pz,-19.68291025,29,SH,p12_exp2
Pz,-8.810693006,30,SH,p12_exp2
Pz,-17.89315106,31,SH,p12_exp2
Pz,-4.950347944,32,SH,p12_exp2
Pz,-8.09804717,33,SH,p12_exp2
Pz,-10.35675538,34,SH,p12_exp2
Pz,-13.18201162,35,SH,p12_exp2
Pz,-6.312817536,37,SH,p12_exp2
PO7,-26.15989661,0,SH,p12_exp2
PO7,-3.143742521,1,SH,p12_exp2
PO7,-9.783328629,2,SH,p12_exp2
PO7,-14.97372561,4,SH,p12_exp2
PO7,-10.90129319,5,SH,p12_exp2
PO7,-10.90406069,6,SH,p12_exp2
PO7,-11.98115305,7,SH,p12_exp2
PO7,-2.244162708,8,SH,p12_exp2
PO7,-13.96991758,9,SH,p12_exp2
PO7,-5.31364901,10,SH,p12_exp2
PO7,-1.791872055,11,SH,p12_exp2
PO7,-0.445044323,12,SH,p12_exp2
PO7,-8.391063641,13,SH,p12_exp2
PO7,-9.113086168,16,SH,p12_exp2
PO7,-4.930674934,17,SH,p12_exp2
PO7,-16.60096197,19,SH,p12_exp2
PO7,-6.880181287,20,SH,p12_exp2
PO7,-2.998768405,21,SH,p12_exp2
PO7,-4.784908641,22,SH,p12_exp2
PO7,-7.269898831,25,SH,p12_exp2
PO7,-9.446934637,26,SH,p12_exp2
PO7,-5.618537417,27,SH,p12_exp2
PO7,-12.82792127,28,SH,p12_exp2
PO7,-7.395819968,29,SH,p12_exp2
PO7,-3.79351938,31,SH,p12_exp2
PO7,-6.947039836,32,SH,p12_exp2
PO7,-3.640029976,34,SH,p12_exp2
PO7,-13.77018367,35,SH,p12_exp2
PO7,-5.52622733,37,SH,p12_exp2
Oz,-29.26239709,0,SH,p12_exp2
Oz,-3.377102769,1,SH,p12_exp2
Oz,-18.71050534,2,SH,p12_exp2
Oz,-3.851757348,3,SH,p12_exp2
Oz,-4.25972291,4,SH,p12_exp2
Oz,-17.27036944,5,SH,p12_exp2
Oz,-9.800510907,6,SH,p12_exp2
Oz,-12.06060056,7,SH,p12_exp2
Oz,-8.626010183,8,SH,p12_exp2
Oz,-16.02245397,9,SH,p12_exp2
Oz,-3.63097954,11,SH,p12_exp2
Oz,-6.307166253,12,SH,p12_exp2
Oz,-8.417986325,13,SH,p12_exp2
Oz,-0.385200318,14,SH,p12_exp2
Oz,-2.288596637,15,SH,p12_exp2
Oz,-0.079167433,16,SH,p12_exp2
Oz,-4.70637591,17,SH,p12_exp2
Oz,-17.1716303,19,SH,p12_exp2
Oz,-11.2578086,20,SH,p12_exp2
Oz,-4.350590232,21,SH,p12_exp2
Oz,-2.089031785,22,SH,p12_exp2
Oz,-8.846876351,25,SH,p12_exp2
Oz,-12.4456074,26,SH,p12_exp2
Oz,-6.963492129,27,SH,p12_exp2
Oz,-14.94033261,28,SH,p12_exp2
Oz,-11.44292636,29,SH,p12_exp2
Oz,-4.685128838,30,SH,p12_exp2
Oz,-5.197815239,31,SH,p12_exp2
Oz,-7.395604646,32,SH,p12_exp2
Oz,-10.568049,34,SH,p12_exp2
Oz,-7.929273077,35,SH,p12_exp2
Oz,-2.814021049,37,SH,p12_exp2
PO8,-25.54452736,0,SH,p12_exp2
PO8,-3.934981565,1,SH,p12_exp2
PO8,-8.788902847,2,SH,p12_exp2
PO8,-3.021921849,3,SH,p12_exp2
PO8,-7.659537445,4,SH,p12_exp2
PO8,-13.22163771,5,SH,p12_exp2
PO8,-12.14119082,6,SH,p12_exp2
PO8,-9.865508929,7,SH,p12_exp2
PO8,-1.245740624,8,SH,p12_exp2
PO8,-14.46505491,9,SH,p12_exp2
PO8,-0.57873379,10,SH,p12_exp2
PO8,-4.664267393,11,SH,p12_exp2
PO8,-5.101810466,12,SH,p12_exp2
PO8,-8.58760592,13,SH,p12_exp2
PO8,-2.375118242,14,SH,p12_exp2
PO8,-5.338730866,16,SH,p12_exp2
PO8,-4.542924448,17,SH,p12_exp2
PO8,-9.527943127,19,SH,p12_exp2
PO8,-3.518533799,20,SH,p12_exp2
PO8,-0.914225527,21,SH,p12_exp2
PO8,-11.44753731,22,SH,p12_exp2
PO8,-5.541563504,25,SH,p12_exp2
PO8,-16.77838464,26,SH,p12_exp2
PO8,-7.871757713,27,SH,p12_exp2
PO8,-11.93461415,28,SH,p12_exp2
PO8,-10.53839422,29,SH,p12_exp2
PO8,-2.427155163,30,SH,p12_exp2
PO8,-5.606100305,31,SH,p12_exp2
PO8,-7.01706373,32,SH,p12_exp2
PO8,-1.063969228,33,SH,p12_exp2
PO8,-8.457378196,34,SH,p12_exp2
PO8,-6.47146773,35,SH,p12_exp2
PO8,-1.02288721,36,SH,p12_exp2
Fz,-5.420232017,0,EH,p12_exp2
Fz,-13.33874914,1,EH,p12_exp2
Fz,-11.88812717,2,EH,p12_exp2
Fz,-9.549933232,3,EH,p12_exp2
Fz,-5.701269168,4,EH,p12_exp2
Fz,-5.460394193,5,EH,p12_exp2
Fz,-5.207202257,6,EH,p12_exp2
Fz,-3.993371208,7,EH,p12_exp2
Fz,-7.777575163,8,EH,p12_exp2
Fz,-8.628905829,9,EH,p12_exp2
Fz,-11.46531376,10,EH,p12_exp2
Fz,-13.63152811,11,EH,p12_exp2
Fz,-22.93793806,12,EH,p12_exp2
Fz,-13.19532407,13,EH,p12_exp2
Fz,-13.05829098,15,EH,p12_exp2
Fz,-0.800317846,16,EH,p12_exp2
Fz,-3.902156252,17,EH,p12_exp2
Fz,-12.39841187,18,EH,p12_exp2
Fz,-11.90180342,19,EH,p12_exp2
Fz,-9.567744428,20,EH,p12_exp2
Fz,-11.83585766,21,EH,p12_exp2
Fz,-10.82907241,22,EH,p12_exp2
Fz,-8.046486758,23,EH,p12_exp2
Fz,-9.849720269,24,EH,p12_exp2
Fz,-4.449565464,25,EH,p12_exp2
Fz,-6.895717743,26,EH,p12_exp2
Fz,-4.446308214,27,EH,p12_exp2
Fz,-9.151769576,28,EH,p12_exp2
Fz,-10.26866405,29,EH,p12_exp2
Fz,-24.51996886,30,EH,p12_exp2
Fz,-15.97625924,31,EH,p12_exp2
Fz,-14.13236686,32,EH,p12_exp2
Fz,-11.72903708,33,EH,p12_exp2
Fz,-14.64920301,34,EH,p12_exp2
C3,-11.4224996,0,EH,p12_exp2
C3,-12.58608602,1,EH,p12_exp2
C3,-2.230094754,2,EH,p12_exp2
C3,-9.391443355,3,EH,p12_exp2
C3,-3.32335348,4,EH,p12_exp2
C3,-8.065935141,5,EH,p12_exp2
C3,-3.309178479,6,EH,p12_exp2
C3,-7.912310839,7,EH,p12_exp2
C3,-0.108067705,8,EH,p12_exp2
C3,-5.456968092,9,EH,p12_exp2
C3,-5.478673954,10,EH,p12_exp2
C3,-7.824499516,11,EH,p12_exp2
C3,-26.30361832,12,EH,p12_exp2
C3,-17.588042,13,EH,p12_exp2
C3,-3.67666672,14,EH,p12_exp2
C3,-10.12998778,15,EH,p12_exp2
C3,-16.45689161,17,EH,p12_exp2
C3,-21.80749049,18,EH,p12_exp2
C3,-17.14047828,19,EH,p12_exp2
C3,-6.747807875,20,EH,p12_exp2
C3,-2.569421993,21,EH,p12_exp2
C3,-15.66849913,22,EH,p12_exp2
C3,-5.138217159,23,EH,p12_exp2
C3,-4.076816378,24,EH,p12_exp2
C3,-0.761339432,25,EH,p12_exp2
C3,-9.537079805,26,EH,p12_exp2
C3,-4.122144281,28,EH,p12_exp2
C3,-14.5387062,29,EH,p12_exp2
C3,-16.29916814,30,EH,p12_exp2
C3,-9.888230611,31,EH,p12_exp2
C3,-15.80983607,32,EH,p12_exp2
C3,-15.27657727,33,EH,p12_exp2
C3,-3.189791358,34,EH,p12_exp2
Cz,-3.053807981,0,EH,p12_exp2
Cz,-27.28172791,1,EH,p12_exp2
Cz,-20.60323534,3,EH,p12_exp2
Cz,-33.30416896,4,EH,p12_exp2
Cz,-20.08674888,5,EH,p12_exp2
Cz,-13.36319119,7,EH,p12_exp2
Cz,-10.46295527,8,EH,p12_exp2
Cz,-25.11776538,9,EH,p12_exp2
Cz,-29.58010315,11,EH,p12_exp2
Cz,-20.9792709,12,EH,p12_exp2
Cz,-5.098292551,13,EH,p12_exp2
Cz,-15.37609618,15,EH,p12_exp2
Cz,-22.63613045,16,EH,p12_exp2
Cz,-20.11898802,17,EH,p12_exp2
Cz,-31.52956164,18,EH,p12_exp2
Cz,-15.55362315,19,EH,p12_exp2
Cz,-19.72963895,20,EH,p12_exp2
Cz,-21.13686236,21,EH,p12_exp2
Cz,-25.3215819,22,EH,p12_exp2
Cz,-11.28075665,23,EH,p12_exp2
Cz,-12.87785222,24,EH,p12_exp2
Cz,-0.74090431,25,EH,p12_exp2
Cz,-38.89271514,26,EH,p12_exp2
Cz,-20.15597976,29,EH,p12_exp2
Cz,-11.14971912,31,EH,p12_exp2
Cz,-19.89604214,33,EH,p12_exp2
Cz,-15.78272146,34,EH,p12_exp2
C4,-28.41772546,1,EH,p12_exp2
C4,-16.60145384,2,EH,p12_exp2
C4,-26.96970236,4,EH,p12_exp2
C4,-4.742379564,6,EH,p12_exp2
C4,-15.69276938,8,EH,p12_exp2
C4,-27.4129852,9,EH,p12_exp2
C4,-16.83738507,10,EH,p12_exp2
C4,-11.91632638,11,EH,p12_exp2
C4,-4.809389698,12,EH,p12_exp2
C4,-13.74051726,14,EH,p12_exp2
C4,-17.79022263,15,EH,p12_exp2
C4,-1.327149044,16,EH,p12_exp2
C4,-0.851311451,17,EH,p12_exp2
C4,-6.887494147,18,EH,p12_exp2
C4,-27.10087721,19,EH,p12_exp2
C4,-14.94366189,20,EH,p12_exp2
C4,-11.76537817,21,EH,p12_exp2
C4,-14.19579366,22,EH,p12_exp2
C4,-3.704953765,23,EH,p12_exp2
C4,-11.41466823,24,EH,p12_exp2
C4,-5.663360244,25,EH,p12_exp2
C4,-12.35066953,26,EH,p12_exp2
C4,-11.04242882,27,EH,p12_exp2
C4,-8.202231636,28,EH,p12_exp2
C4,-33.47447715,30,EH,p12_exp2
C4,-18.10065463,31,EH,p12_exp2
C4,-17.29019103,32,EH,p12_exp2
C4,-2.709654093,33,EH,p12_exp2
C4,-25.76619541,34,EH,p12_exp2
Pz,-3.794434407,1,EH,p12_exp2
Pz,-4.639708685,3,EH,p12_exp2
Pz,-0.628170694,4,EH,p12_exp2
Pz,-2.979544705,5,EH,p12_exp2
Pz,-0.427313186,6,EH,p12_exp2
Pz,-2.036405727,7,EH,p12_exp2
Pz,-2.440402221,8,EH,p12_exp2
Pz,-1.965697899,9,EH,p12_exp2
Pz,-0.248169574,10,EH,p12_exp2
Pz,-20.67331782,11,EH,p12_exp2
Pz,-16.83888945,12,EH,p12_exp2
Pz,-1.255680025,13,EH,p12_exp2
Pz,-18.20670349,15,EH,p12_exp2
Pz,-15.85320501,16,EH,p12_exp2
Pz,-8.075736476,17,EH,p12_exp2
Pz,-22.37075348,18,EH,p12_exp2
Pz,-16.62697383,19,EH,p12_exp2
Pz,-13.88831093,20,EH,p12_exp2
Pz,-18.7953467,21,EH,p12_exp2
Pz,-17.01993071,22,EH,p12_exp2
Pz,-2.869178345,23,EH,p12_exp2
Pz,-9.441747221,24,EH,p12_exp2
Pz,-6.089681225,25,EH,p12_exp2
Pz,-14.03061629,26,EH,p12_exp2
Pz,-1.6796308,27,EH,p12_exp2
Pz,-7.350407167,29,EH,p12_exp2
Pz,-22.34536817,30,EH,p12_exp2
Pz,-8.055119777,31,EH,p12_exp2
Pz,-7.72394291,32,EH,p12_exp2
Pz,-4.628335524,33,EH,p12_exp2
Pz,-12.06520886,34,EH,p12_exp2
PO7,-1.755064833,0,EH,p12_exp2
PO7,-13.69518667,1,EH,p12_exp2
PO7,-5.516760755,2,EH,p12_exp2
PO7,-6.901932728,4,EH,p12_exp2
PO7,-3.935846225,5,EH,p12_exp2
PO7,-7.419851508,9,EH,p12_exp2
PO7,-6.772068485,10,EH,p12_exp2
PO7,-11.34154181,12,EH,p12_exp2
PO7,-0.029284943,13,EH,p12_exp2
PO7,-2.527405233,14,EH,p12_exp2
PO7,-14.15429034,15,EH,p12_exp2
PO7,-11.49337234,17,EH,p12_exp2
PO7,-11.92538512,18,EH,p12_exp2
PO7,-25.70790335,19,EH,p12_exp2
PO7,-2.719364361,20,EH,p12_exp2
PO7,-1.782584121,21,EH,p12_exp2
PO7,-10.88513568,22,EH,p12_exp2
PO7,-6.400352352,23,EH,p12_exp2
PO7,-5.837668693,26,EH,p12_exp2
